date,ticker,signal,pred_rank,y_pred,y_true,K,execution_date_note
2012-05-08,MSFT,1,1,0.0021315832,0.008488461,3,execute_at_open_t+1
2012-05-08,GE,1,2,0.0020974465,-0.017820178,3,execute_at_open_t+1
2012-05-08,IBM,1,3,0.001916334,-0.0012415884,3,execute_at_open_t+1
2012-05-08,BRK_B,-1,7,0.0010055341,-0.009654826,3,execute_at_open_t+1
2012-05-08,JNJ,-1,8,0.0009892583,-0.010830989,3,execute_at_open_t+1
2012-05-08,GOOGL,-1,9,0.0006197188,-0.005957757,3,execute_at_open_t+1
2012-05-09,GE,1,1,0.002399817,0.009473755,3,execute_at_open_t+1
2012-05-09,CVX,1,2,0.0023842808,0.015404419,3,execute_at_open_t+1
2012-05-09,BRK_B,1,3,0.0019255746,0.0042889593,3,execute_at_open_t+1
2012-05-09,GOOGL,-1,7,0.0014118832,0.007376486,3,execute_at_open_t+1
2012-05-09,WMT,-1,8,0.0011353157,0.0027068194,3,execute_at_open_t+1
2012-05-09,MSFT,-1,9,0.0010784082,-0.0006504065,3,execute_at_open_t+1
2012-05-10,GE,1,1,0.001615217,-0.004199481,3,execute_at_open_t+1
2012-05-10,BRK_B,1,2,0.0016117208,-0.0022034529,3,execute_at_open_t+1
2012-05-10,XOM,1,3,0.001584284,0.0031336653,3,execute_at_open_t+1
2012-05-10,MSFT,-1,7,0.0013195053,0.013570483,3,execute_at_open_t+1
2012-05-10,GOOGL,-1,8,0.0011060908,-0.013832478,3,execute_at_open_t+1
2012-05-10,CVX,-1,9,-0.0010319687,-0.006503299,3,execute_at_open_t+1
2012-05-11,GE,1,1,0.002112789,-0.021803576,3,execute_at_open_t+1
2012-05-11,GOOGL,1,2,0.0019368771,-0.002034353,3,execute_at_open_t+1
2012-05-11,CVX,1,3,0.0019074325,-0.007330336,3,execute_at_open_t+1
